# The provisional data available here are intended for diverse user applications.
# For data required for a court of law or regulatory purposes, review the information 
# available from the NCEI (https://www.ncdc.noaa.gov/customer-support/certification-data)
# or consult a CCM (http://www.nicm.org).
# STATION: D9413
# STATION NAME: DW9413 Homewood
# LATITUDE: 39.09900
# LONGITUDE: -120.16800
# ELEVATION [ft]: 6391
# STATE: CA
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
,,Pascals,Celsius,%,m/s,Degrees,m/s,Millimeters,Millimeters,Celsius,Celsius,code,Pascals,Pascals,Celsius
D9413,2022-07-10T03:30:00Z,101456.16,15.56,54.0,0.0,,0.0,0.0,0.0,6.22,,,80102.73,100369.45,
D9413,2022-07-10T03:45:00Z,101490.02,15.56,56.0,0.0,,0.0,0.0,0.0,6.75,,,80129.46,100402.9,
D9413,2022-07-10T04:00:00Z,101523.88,15.0,53.0,0.0,,0.0,0.0,0.0,5.43,,,80156.19,100479.31,
D9413,2022-07-10T04:15:00Z,101557.75,14.44,53.0,0.0,,0.0,0.0,0.0,4.9,,,80182.94,100555.83,
D9413,2022-07-10T04:30:00Z,101591.61,14.44,53.0,0.0,,0.0,0.0,0.0,4.9,,,80209.67,100589.37,
D9413,2022-07-10T04:45:00Z,101591.61,14.44,46.0,0.0,,0.0,0.0,0.0,2.88,,,80209.67,100589.52,
D9413,2022-07-10T05:00:00Z,101625.47,14.44,48.0,0.0,,0.0,0.0,0.0,3.48,,,80236.4,100623.01,
D9413,2022-07-10T05:15:00Z,101625.47,14.44,52.0,0.0,,0.0,0.0,0.0,4.63,,,80236.4,100622.92,
D9413,2022-07-10T05:30:00Z,101659.34,14.44,56.0,0.0,,0.0,0.0,0.0,5.7,,,80263.14,100656.36,
D9413,2022-07-10T05:45:00Z,101659.34,13.89,56.0,0.0,,0.0,0.0,0.0,5.19,,,80263.14,100699.52,
D9413,2022-07-10T06:00:00Z,101659.34,13.89,58.0,0.0,,0.0,0.0,0.0,5.69,,,80263.14,100699.48,
D9413,2022-07-10T06:15:00Z,101625.47,13.89,58.0,0.0,,0.0,0.0,0.0,5.69,,,80236.4,100665.94,
D9413,2022-07-10T06:30:00Z,101625.47,13.89,60.0,0.0,,0.0,0.0,0.0,6.19,,,80236.4,100665.9,
D9413,2022-07-10T06:45:00Z,101625.47,13.33,59.0,0.0,,0.0,0.0,0.0,5.42,,,80236.4,100709.33,
D9413,2022-07-10T07:00:00Z,101625.47,12.78,59.0,0.0,,0.0,0.0,0.0,4.9,,,80236.4,100752.85,
D9413,2022-07-10T07:15:00Z,101659.34,12.78,60.0,0.0,,1.79,0.0,0.0,5.14,,,80263.14,100786.39,
D9413,2022-07-10T07:30:00Z,101659.34,12.78,61.0,0.0,,0.45,0.0,0.0,5.38,,,80263.14,100786.37,
D9413,2022-07-10T07:45:00Z,101659.34,12.78,63.0,0.0,,0.0,0.0,0.0,5.85,,,80263.14,100786.33,
D9413,2022-07-10T08:00:00Z,101625.47,12.78,62.0,0.0,,0.0,0.0,0.0,5.62,,,80236.4,100752.79,
D9413,2022-07-10T08:15:00Z,101625.47,12.78,63.0,0.0,,0.0,0.0,0.0,5.85,,,80236.4,100752.77,
D9413,2022-07-10T08:30:00Z,101625.47,12.78,64.0,0.0,,0.0,0.0,0.0,6.08,,,80236.4,100752.75,
D9413,2022-07-10T08:45:00Z,101625.47,12.78,64.0,0.0,,0.0,0.0,0.0,6.08,,,80236.4,100752.75,
D9413,2022-07-10T09:00:00Z,101625.47,12.78,63.0,0.0,,0.0,0.0,0.0,5.85,,,80236.4,100752.77,
D9413,2022-07-10T09:15:00Z,101625.47,12.22,65.0,0.0,,0.0,0.0,0.0,5.77,,,80236.4,100796.51,
D9413,2022-07-10T09:30:00Z,101659.34,12.22,65.0,0.0,,0.0,0.0,0.0,5.77,,,80263.14,100830.09,
D9413,2022-07-10T09:45:00Z,101625.47,12.22,66.0,0.0,,0.0,0.0,0.0,5.99,,,80236.4,100796.49,
D9413,2022-07-10T10:00:00Z,101625.47,12.22,66.0,0.0,,0.0,0.0,0.0,5.99,,,80236.4,100796.49,
D9413,2022-07-10T10:15:00Z,101625.47,12.22,67.0,0.0,,0.0,0.0,0.0,6.21,,,80236.4,100796.47,
D9413,2022-07-10T10:30:00Z,101625.47,12.22,67.0,0.0,,0.0,0.0,0.0,6.21,,,80236.4,100796.47,
D9413,2022-07-10T10:45:00Z,101625.47,11.67,67.0,0.0,,0.0,0.0,0.0,5.69,,,80236.4,100840.36,
D9413,2022-07-10T11:00:00Z,101625.47,11.67,69.0,0.0,,0.0,0.0,0.0,6.12,,,80236.4,100840.32,
D9413,2022-07-10T11:15:00Z,101625.47,11.67,69.0,0.0,,0.0,0.0,0.0,6.12,,,80236.4,100840.32,
D9413,2022-07-10T11:30:00Z,101625.47,11.67,69.0,0.0,,0.0,0.0,0.0,6.12,,,80236.4,100840.32,
D9413,2022-07-10T11:45:00Z,101625.47,11.67,69.0,0.0,,0.0,0.0,0.0,6.12,,,80236.4,100840.32,
D9413,2022-07-10T12:00:00Z,101625.47,11.67,69.0,0.0,,0.0,0.0,0.0,6.12,,,80236.4,100840.32,
D9413,2022-07-10T12:15:00Z,101625.47,11.11,68.0,0.0,,0.0,0.0,0.0,5.37,,,80236.4,100884.5,
D9413,2022-07-10T12:31:00Z,101625.47,11.11,69.0,0.0,,0.0,0.0,0.0,5.58,,,80236.4,100884.48,
D9413,2022-07-10T12:45:00Z,101625.47,11.11,69.0,0.0,,0.0,0.0,0.0,5.58,,,80236.4,100884.48,
D9413,2022-07-10T13:00:00Z,101625.47,11.11,71.0,0.0,,0.0,0.0,0.0,6.0,,,80236.4,100884.44,
D9413,2022-07-10T13:15:00Z,101625.47,11.11,73.0,0.0,,0.0,0.0,0.0,6.4,,,80236.4,100884.41,
D9413,2022-07-10T13:30:00Z,101625.47,11.67,74.0,0.0,,0.0,0.0,0.0,7.14,,,80236.4,100840.23,
D9413,2022-07-10T13:45:00Z,101625.47,11.67,76.0,0.0,,0.0,0.0,0.0,7.54,,,80236.4,100840.19,
D9413,2022-07-10T14:00:00Z,101659.34,11.67,76.0,0.0,,0.0,0.0,0.0,7.54,,,80263.14,100873.78,
D9413,2022-07-10T14:15:00Z,101659.34,11.67,75.0,0.0,,0.0,0.0,0.0,7.34,,,80263.14,100873.8,
D9413,2022-07-10T14:30:00Z,101659.34,11.67,76.0,0.0,,0.0,0.0,0.0,7.54,,,80263.14,100873.78,
D9413,2022-07-10T14:45:00Z,101659.34,12.22,74.0,0.0,,0.0,0.0,0.0,7.68,,,80263.14,100829.91,
D9413,2022-07-10T15:00:00Z,101659.34,12.78,75.0,0.0,,0.0,0.0,0.0,8.42,,,80263.14,100786.09,
D9413,2022-07-10T15:16:00Z,101659.34,13.33,73.0,0.0,,0.45,0.0,0.0,8.55,,,80263.14,100742.59,
D9413,2022-07-10T15:30:00Z,101659.34,14.44,72.0,0.0,,0.0,0.0,0.0,9.41,,,80263.14,100656.0,
D9413,2022-07-10T15:45:00Z,101659.34,15.0,69.0,0.0,,0.9,0.0,0.0,9.31,,,80263.14,100612.99,
D9413,2022-07-10T16:00:00Z,101659.34,15.0,69.0,0.0,,0.9,0.0,0.0,9.31,,,80263.14,100612.99,
D9413,2022-07-10T16:15:00Z,101659.34,15.0,69.0,0.0,,1.79,0.0,0.0,9.31,,,80263.14,100612.99,
D9413,2022-07-10T16:30:00Z,101659.34,15.0,71.0,0.0,,1.34,0.0,0.0,9.74,,,80263.14,100612.94,
D9413,2022-07-10T16:45:00Z,101625.47,15.56,69.0,0.0,,0.0,0.0,0.0,9.85,,,80236.4,100536.6,
D9413,2022-07-10T17:00:00Z,101625.47,15.56,67.0,0.45,138.0,1.34,0.0,0.0,9.41,,SE,80236.4,100536.65,
D9413,2022-07-10T17:15:00Z,101625.47,16.67,64.0,0.0,,1.34,0.0,0.0,9.78,,,80236.4,100451.58,
D9413,2022-07-10T17:30:00Z,101625.47,17.22,62.0,0.0,,0.9,0.0,0.0,9.82,,,80236.4,100409.36,
D9413,2022-07-10T17:45:00Z,101591.61,17.22,59.0,0.0,,1.34,0.0,0.0,9.08,,,80209.67,100375.98,
D9413,2022-07-10T18:01:00Z,101591.61,17.78,59.0,0.0,,1.34,0.0,0.0,9.61,,,80209.67,100333.82,
D9413,2022-07-10T18:15:00Z,101591.61,18.33,58.0,0.0,,0.9,0.0,0.0,9.87,,,80209.67,100291.95,
D9413,2022-07-10T18:30:00Z,101591.61,18.89,51.0,0.0,,1.34,0.0,0.0,8.48,,,80209.67,100250.34,
D9413,2022-07-10T18:45:00Z,101591.61,20.0,45.0,0.0,,1.34,0.0,0.0,7.65,,,80209.67,100167.51,
D9413,2022-07-10T19:00:00Z,101591.61,20.56,39.0,0.0,,1.34,0.0,0.0,6.07,,,80209.67,100126.42,
D9413,2022-07-10T19:15:00Z,101591.61,21.11,44.0,0.0,,1.79,0.0,0.0,8.33,,,80209.67,100085.22,
D9413,2022-07-10T19:30:00Z,101591.61,21.67,37.0,0.45,142.0,1.34,0.0,0.0,6.3,,SE,80209.67,100044.51,
D9413,2022-07-10T19:45:00Z,101591.61,21.67,33.0,0.9,133.0,1.79,0.0,0.0,4.65,,SE,80209.67,100044.65,
D9413,2022-07-10T20:00:00Z,101557.75,21.67,34.0,0.0,,1.34,0.0,0.0,5.08,,,80182.94,100011.26,
D9413,2022-07-10T20:15:00Z,101557.75,22.22,30.0,0.0,,1.34,0.0,0.0,3.78,,,80182.94,99970.72,
D9413,2022-07-10T20:30:00Z,101557.75,22.78,30.0,0.45,130.0,1.34,0.0,0.0,4.27,,SE,80182.94,99930.13,
D9413,2022-07-10T20:46:00Z,101523.88,23.33,28.0,0.0,,0.0,0.0,0.0,3.77,,,80156.19,99856.55,
D9413,2022-07-10T21:00:00Z,101523.88,23.33,29.0,0.0,,0.9,0.0,0.0,4.26,,,80156.19,99856.51,
D9413,2022-07-10T21:15:00Z,101523.88,23.89,27.0,0.0,,1.79,0.0,0.0,3.73,,,80156.19,99816.34,
D9413,2022-07-10T21:30:00Z,101490.02,23.89,27.0,0.45,130.0,1.34,0.0,0.0,3.73,,SE,80129.46,99783.04,
D9413,2022-07-10T21:45:00Z,101490.02,23.89,29.0,0.0,,0.9,0.0,0.0,4.75,,,80129.46,99782.97,
D9413,2022-07-10T22:00:00Z,101490.02,23.89,27.0,0.0,,0.45,0.0,0.0,3.73,,,80129.46,99783.04,
D9413,2022-07-10T22:15:00Z,101490.02,24.44,25.0,0.0,,1.34,0.0,0.0,3.12,,,80129.46,99743.13,
D9413,2022-07-10T22:30:00Z,101456.16,24.44,26.0,0.0,,1.34,0.0,0.0,3.67,,,80102.73,99709.8,
D9413,2022-07-10T22:45:00Z,101456.16,25.0,26.0,0.0,,0.9,0.0,0.0,4.16,,,80102.73,99669.91,
D9413,2022-07-10T23:00:00Z,101422.29,24.44,26.0,0.0,,0.45,0.0,0.0,3.67,,,80075.99,99676.53,
D9413,2022-07-10T23:15:00Z,101422.29,24.44,27.0,0.0,,0.0,0.0,0.0,4.21,,,80075.99,99676.49,
D9413,2022-07-10T23:30:00Z,101388.43,25.0,26.0,0.0,,0.0,0.0,0.0,4.16,,,80049.25,99603.38,
D9413,2022-07-10T23:45:00Z,101388.43,24.44,26.0,0.0,,0.9,0.0,0.0,3.67,,,80049.25,99643.24,
D9413,2022-07-11T00:00:00Z,101388.43,24.44,32.0,0.0,,1.34,0.0,0.0,6.65,,,80049.25,99643.0,
D9413,2022-07-11T00:15:00Z,101388.43,22.78,37.0,0.0,,0.45,0.0,0.0,7.29,,,80049.25,99763.27,
D9413,2022-07-11T00:30:00Z,101354.56,22.22,39.0,0.0,,0.45,0.0,0.0,7.56,,,80022.51,99770.39,
D9413,2022-07-11T00:45:00Z,101354.56,21.67,39.0,0.0,,0.0,0.0,0.0,7.07,,,80022.51,99811.0,
D9413,2022-07-11T01:00:00Z,101354.56,21.11,42.0,0.0,,0.0,0.0,0.0,7.65,,,80022.51,99851.74,
D9413,2022-07-11T01:15:00Z,101320.7,21.11,49.0,0.0,,0.0,0.0,0.0,9.93,,,79995.78,99818.16,
D9413,2022-07-11T01:30:00Z,101286.84,21.11,51.0,0.0,,0.0,0.0,0.0,10.54,,,79969.04,99784.72,
D9413,2022-07-11T01:45:00Z,101320.7,21.11,51.0,0.0,,0.0,0.0,0.0,10.54,,,79995.78,99818.09,
D9413,2022-07-11T02:00:00Z,101286.84,20.56,52.0,0.0,,0.0,0.0,0.0,10.32,,,79969.04,99825.62,
D9413,2022-07-11T02:15:00Z,101286.84,20.56,54.0,0.0,,0.0,0.0,0.0,10.89,,,79969.04,99825.55,
D9413,2022-07-11T02:30:00Z,101286.84,20.0,53.0,0.0,,0.0,0.0,0.0,10.08,,,79969.04,99866.76,
D9413,2022-07-11T02:45:00Z,101286.84,20.0,54.0,0.0,,0.0,0.0,0.0,10.36,,,79969.04,99866.72,
D9413,2022-07-11T03:00:00Z,101286.84,20.0,52.0,0.0,,0.0,0.0,0.0,9.8,,,79969.04,99866.79,
D9413,2022-07-11T03:15:00Z,101286.84,20.0,50.0,0.0,,0.0,0.0,0.0,9.21,,,79969.04,99866.85,
D9413,2022-07-11T03:30:00Z,101286.84,19.44,50.0,0.0,,0.0,0.0,0.0,8.69,,,79969.04,99908.19,
D9413,2022-07-11T03:45:00Z,101286.84,19.44,50.0,0.0,,0.0,0.0,0.0,8.69,,,79969.04,99908.19,
D9413,2022-07-11T04:00:00Z,101286.84,18.89,53.0,0.0,,0.0,0.0,0.0,9.05,,,79969.04,99949.53,
D9413,2022-07-11T04:16:00Z,101320.7,18.33,50.0,0.0,,0.0,0.0,0.0,7.67,,,79995.78,100024.73,
D9413,2022-07-11T04:31:00Z,101320.7,18.33,50.0,0.0,,0.0,0.0,0.0,7.67,,,79995.78,100024.73,
D9413,2022-07-11T04:46:00Z,101320.7,18.33,50.0,0.0,,0.0,0.0,0.0,7.67,,,79995.78,100024.73,
D9413,2022-07-11T05:00:00Z,101354.56,17.78,47.0,0.0,,0.0,0.0,0.0,6.25,,,80022.51,100100.03,
D9413,2022-07-11T05:15:00Z,101354.56,17.78,46.0,0.0,,0.0,0.0,0.0,5.94,,,80022.51,100100.06,
D9413,2022-07-11T05:30:00Z,101354.56,17.78,45.0,0.0,,0.0,0.0,0.0,5.62,,,80022.51,100100.09,
D9413,2022-07-11T06:00:00Z,101354.56,17.78,42.0,0.0,,0.0,0.0,0.0,4.63,,,80022.51,100100.17,
D9413,2022-07-11T06:15:00Z,101354.56,17.78,40.0,0.0,,0.0,0.0,0.0,3.93,,,80022.51,100100.22,
D9413,2022-07-11T06:30:00Z,101354.56,17.78,39.0,0.0,,0.0,0.0,0.0,3.57,,,80022.51,100100.25,
D9413,2022-07-11T06:46:00Z,101354.56,17.78,39.0,0.0,,0.0,0.0,0.0,3.57,,,80022.51,100100.25,
D9413,2022-07-11T07:00:00Z,101354.56,17.78,40.0,0.0,,0.45,0.0,0.0,3.93,,,80022.51,100100.22,
D9413,2022-07-11T07:15:00Z,101354.56,17.78,40.0,0.0,,0.0,0.0,0.0,3.93,,,80022.51,100100.22,
D9413,2022-07-11T07:30:00Z,101320.7,17.22,46.0,0.0,,0.0,0.0,0.0,5.43,,,79995.78,100108.65,
D9413,2022-07-11T08:00:00Z,101320.7,16.67,43.0,0.0,,0.0,0.0,0.0,3.95,,,79995.78,100150.86,
D9413,2022-07-11T08:15:00Z,101320.7,16.11,42.0,0.0,,0.0,0.0,0.0,3.11,,,79995.78,100193.26,
D9413,2022-07-11T08:30:00Z,101320.7,16.11,42.0,0.0,,0.0,0.0,0.0,3.11,,,79995.78,100193.26,
D9413,2022-07-11T09:00:00Z,101286.84,16.67,41.0,0.0,,0.0,0.0,0.0,3.28,,,79969.04,100117.43,
D9413,2022-07-11T09:15:00Z,101286.84,16.11,45.0,0.0,,0.0,0.0,0.0,4.09,,,79969.04,100159.69,
D9413,2022-07-11T09:30:00Z,101286.84,16.11,42.0,0.0,,0.0,0.0,0.0,3.11,,,79969.04,100159.77,
D9413,2022-07-11T10:01:00Z,101320.7,16.11,44.0,0.0,,0.0,0.0,0.0,3.77,,,79995.78,100193.21,
D9413,2022-07-11T10:15:00Z,101320.7,15.56,47.0,0.0,,0.0,0.0,0.0,4.21,,,79995.78,100235.62,
D9413,2022-07-11T10:30:00Z,101320.7,15.0,48.0,0.0,,0.0,0.0,0.0,4.0,,,79995.78,100278.33,
D9413,2022-07-11T10:46:00Z,101286.84,15.0,47.0,0.0,,0.0,0.0,0.0,3.7,,,79969.04,100244.83,
D9413,2022-07-11T11:00:00Z,101286.84,15.0,47.0,0.0,,0.0,0.0,0.0,3.7,,,79969.04,100244.83,
D9413,2022-07-11T11:15:00Z,101286.84,15.56,45.0,0.0,,0.0,0.0,0.0,3.59,,,79969.04,100202.16,
D9413,2022-07-11T11:30:00Z,101286.84,15.56,44.0,0.0,,0.0,0.0,0.0,3.27,,,79969.04,100202.18,
D9413,2022-07-11T11:46:00Z,101286.84,16.11,43.0,0.0,,0.0,0.0,0.0,3.44,,,79969.04,100159.74,
D9413,2022-07-11T12:00:00Z,101286.84,15.56,44.0,0.0,,0.0,0.0,0.0,3.27,,,79969.04,100202.18,
D9413,2022-07-11T12:15:00Z,101286.84,15.56,44.0,0.0,,0.45,0.0,0.0,3.27,,,79969.04,100202.18,
D9413,2022-07-11T12:30:00Z,101286.84,15.56,44.0,0.0,,0.0,0.0,0.0,3.27,,,79969.04,100202.18,
D9413,2022-07-11T12:46:00Z,101286.84,15.56,44.0,0.0,,0.45,0.0,0.0,3.27,,,79969.04,100202.18,
D9413,2022-07-11T13:00:00Z,101286.84,15.56,45.0,0.0,,0.0,0.0,0.0,3.59,,,79969.04,100202.16,
D9413,2022-07-11T13:15:00Z,101286.84,15.56,47.0,0.0,,0.0,0.0,0.0,4.21,,,79969.04,100202.11,
D9413,2022-07-11T13:30:00Z,101286.84,16.67,45.0,0.0,,0.0,0.0,0.0,4.61,,,79969.04,100117.33,
D9413,2022-07-11T13:46:00Z,101286.84,16.67,46.0,0.0,,0.0,0.0,0.0,4.92,,,79969.04,100117.3,
D9413,2022-07-11T14:00:00Z,101286.84,17.22,46.0,0.0,,0.45,0.0,0.0,5.43,,,79969.04,100075.19,
D9413,2022-07-11T14:15:00Z,101286.84,17.22,47.0,0.0,,0.0,0.0,0.0,5.74,,,79969.04,100075.16,
D9413,2022-07-11T14:30:00Z,101286.84,17.22,51.0,0.0,,0.0,0.0,0.0,6.93,,,79969.04,100075.06,
D9413,2022-07-11T14:46:00Z,101252.97,17.22,53.0,0.0,,0.45,0.0,0.0,7.49,,,79942.3,100041.54,
D9413,2022-07-11T15:00:00Z,101252.97,17.78,49.0,0.0,,0.45,0.0,0.0,6.86,,,79942.3,99999.64,
D9413,2022-07-11T15:15:00Z,101252.97,18.89,42.0,0.0,,0.0,0.0,0.0,5.63,,,79942.3,99916.43,
D9413,2022-07-11T15:30:00Z,101252.97,19.44,37.0,0.0,,0.45,0.0,0.0,4.31,,,79942.3,99875.17,
D9413,2022-07-11T15:46:00Z,101219.11,20.0,37.0,0.0,,0.0,0.0,0.0,4.81,,,79915.57,99800.48,
D9413,2022-07-11T16:00:00Z,101219.11,21.11,37.0,0.0,,0.45,0.0,0.0,5.8,,,79915.57,99718.47,
D9413,2022-07-11T16:15:00Z,101219.11,21.67,34.0,0.0,,0.9,0.0,0.0,5.08,,,79915.57,99677.78,
D9413,2022-07-11T16:30:00Z,101185.24,21.67,35.0,0.0,,0.9,0.0,0.0,5.5,,,79888.83,99644.39,
D9413,2022-07-11T16:46:00Z,101185.24,21.67,34.0,0.0,,0.45,0.0,0.0,5.08,,,79888.83,99644.43,
D9413,2022-07-11T17:00:00Z,101185.24,21.67,35.0,0.0,,0.9,0.0,0.0,5.5,,,79888.83,99644.39,
D9413,2022-07-11T17:15:00Z,101185.24,21.67,36.0,0.0,,1.34,0.0,0.0,5.9,,,79888.83,99644.36,
D9413,2022-07-11T17:30:00Z,101185.24,22.22,32.0,0.0,,0.9,0.0,0.0,4.7,,,79888.83,99603.96,
D9413,2022-07-11T17:46:00Z,101185.24,22.78,28.0,0.0,,0.9,0.0,0.0,3.29,,,79888.83,99563.67,
D9413,2022-07-11T18:00:00Z,101185.24,23.33,29.0,0.0,,0.9,0.0,0.0,4.26,,,79888.83,99523.43,
D9413,2022-07-11T18:15:00Z,101185.24,23.89,28.0,0.0,,1.79,0.0,0.0,4.25,,,79888.83,99483.35,
D9413,2022-07-11T18:30:00Z,101151.38,24.44,28.0,0.45,131.0,1.34,0.0,0.0,4.73,,SE,79862.09,99410.19,
D9413,2022-07-11T18:46:00Z,101185.24,24.44,26.0,0.0,,1.79,0.0,0.0,3.67,,,79888.83,99443.55,
D9413,2022-07-11T19:00:00Z,101151.38,23.89,27.0,0.0,,0.9,0.0,0.0,3.73,,,79862.09,99450.09,
D9413,2022-07-11T19:15:00Z,101151.38,24.44,26.0,0.0,,0.45,0.0,0.0,3.67,,,79862.09,99410.27,
D9413,2022-07-11T19:30:00Z,101117.52,25.0,25.0,0.0,,1.79,0.0,0.0,3.6,,,79835.36,99337.28,
D9413,2022-07-11T19:46:00Z,101117.52,25.0,25.0,0.0,,1.79,0.0,0.0,3.6,,,79835.36,99337.28,
D9413,2022-07-11T20:00:00Z,101083.65,25.0,26.0,0.0,,0.9,0.0,0.0,4.16,,,79808.62,99303.96,
D9413,2022-07-11T20:15:00Z,101049.79,25.0,25.0,0.0,,1.34,0.0,0.0,3.6,,,79781.89,99270.73,
D9413,2022-07-11T20:30:00Z,101049.79,25.56,24.0,0.45,136.0,1.79,0.0,0.0,3.5,,SE,79781.89,99231.2,
D9413,2022-07-11T20:46:00Z,101015.92,25.56,24.0,0.0,,1.34,0.0,0.0,3.5,,,79755.14,99197.96,
D9413,2022-07-11T21:01:00Z,101015.92,25.56,24.0,0.0,,1.79,0.0,0.0,3.5,,,79755.14,99197.96,
D9413,2022-07-11T21:15:00Z,100982.06,26.11,24.0,0.0,,1.79,0.0,0.0,3.97,,,79728.41,99125.38,
D9413,2022-07-11T21:30:00Z,100948.2,26.11,24.0,0.0,,1.34,0.0,0.0,3.97,,,79701.68,99092.14,
D9413,2022-07-11T22:00:00Z,100914.33,26.67,22.0,0.0,,1.79,0.0,0.0,3.22,,,79674.94,99019.79,25.97
D9413,2022-07-11T22:15:00Z,100914.33,26.67,22.0,0.0,,1.34,0.0,0.0,3.22,,,79674.94,99019.79,25.97
D9413,2022-07-11T22:30:00Z,100880.47,27.22,23.0,0.0,,0.9,0.0,0.0,4.31,,,79648.2,98947.55,26.6
D9413,2022-07-11T23:00:00Z,100846.6,26.67,22.0,0.0,,0.9,0.0,0.0,3.22,,,79621.46,98953.34,25.97
D9413,2022-07-11T23:15:00Z,100846.6,26.67,21.0,0.0,,0.9,0.0,0.0,2.57,,,79621.46,98953.38,25.94
D9413,2022-07-11T23:30:00Z,100812.74,26.67,22.0,0.0,,0.0,0.0,0.0,3.22,,,79594.73,98920.1,25.97
D9413,2022-07-12T00:00:00Z,100778.88,25.56,29.0,0.0,,0.0,0.0,0.0,6.21,,,79567.99,98964.95,
D9413,2022-07-12T00:15:00Z,100778.88,24.44,32.0,0.0,,0.45,0.0,0.0,6.65,,,79567.99,99043.94,
D9413,2022-07-12T00:30:00Z,100778.88,23.89,34.0,0.0,,0.0,0.0,0.0,7.05,,,79567.99,99083.58,
D9413,2022-07-12T01:00:00Z,100711.15,23.33,36.0,0.0,,1.34,0.0,0.0,7.39,,,79514.52,99056.85,
D9413,2022-07-12T01:15:00Z,100711.15,23.33,35.0,0.0,,0.45,0.0,0.0,6.97,,,79514.52,99056.89,
D9413,2022-07-12T01:30:00Z,100711.15,23.33,35.0,0.0,,0.0,0.0,0.0,6.97,,,79514.52,99056.89,
D9413,2022-07-12T02:00:00Z,100711.15,23.33,35.0,0.0,,1.34,0.0,0.0,6.97,,,79514.52,99056.89,
D9413,2022-07-12T02:15:00Z,100711.15,23.33,30.0,0.0,,1.34,0.0,0.0,4.75,,,79514.52,99057.08,
D9413,2022-07-12T02:30:00Z,100711.15,23.89,31.0,0.0,,2.68,0.0,0.0,5.71,,,79514.52,99017.11,
D9413,2022-07-12T03:00:00Z,100711.15,23.89,32.0,0.0,,0.9,0.0,0.0,6.17,,,79514.52,99017.08,
D9413,2022-07-12T03:15:00Z,100711.15,23.33,30.0,0.0,,0.45,0.0,0.0,4.75,,,79514.52,99057.08,
D9413,2022-07-12T03:30:00Z,100745.01,23.33,29.0,0.0,,0.9,0.0,0.0,4.26,,,79541.25,99090.43,
D9413,2022-07-12T04:00:00Z,100745.01,22.22,28.0,0.0,,0.45,0.0,0.0,2.8,,,79541.25,99170.76,
D9413,2022-07-12T04:15:00Z,100778.88,21.67,30.0,0.0,,0.0,0.0,0.0,3.3,,,79567.99,99244.38,
D9413,2022-07-12T04:30:00Z,100778.88,21.11,30.0,0.0,,0.0,0.0,0.0,2.81,,,79567.99,99284.99,
D9413,2022-07-12T05:00:00Z,100846.6,19.44,34.0,0.0,,0.0,0.0,0.0,3.1,,,79621.46,99474.43,
D9413,2022-07-12T05:15:00Z,100846.6,19.44,34.0,0.0,,0.45,0.0,0.0,3.1,,,79621.46,99474.43,
D9413,2022-07-12T05:31:00Z,100846.6,18.89,35.0,0.0,,0.45,0.0,0.0,3.03,,,79621.46,99515.64,
D9413,2022-07-12T06:00:00Z,100846.6,18.89,37.0,0.0,,0.45,0.0,0.0,3.81,,,79621.46,99515.58,
D9413,2022-07-12T06:15:00Z,100812.74,18.33,37.0,0.0,,0.0,0.0,0.0,3.31,,,79594.73,99523.63,
D9413,2022-07-12T06:30:00Z,100812.74,18.33,37.0,0.0,,0.0,0.0,0.0,3.31,,,79594.73,99523.63,
D9413,2022-07-12T07:00:00Z,100812.74,18.33,39.0,0.0,,0.0,0.0,0.0,4.06,,,79594.73,99523.57,
D9413,2022-07-12T07:15:00Z,100812.74,18.33,40.0,0.0,,0.0,0.0,0.0,4.42,,,79594.73,99523.54,
D9413,2022-07-12T07:30:00Z,100812.74,17.78,40.0,0.0,,0.45,0.0,0.0,3.93,,,79594.73,99565.11,
D9413,2022-07-12T08:00:00Z,100778.88,17.22,42.0,0.0,,0.0,0.0,0.0,4.12,,,79567.99,99573.41,
D9413,2022-07-12T08:15:00Z,100778.88,17.22,44.0,0.0,,0.0,0.0,0.0,4.78,,,79567.99,99573.35,
D9413,2022-07-12T08:30:00Z,100778.88,17.22,44.0,0.0,,0.0,0.0,0.0,4.78,,,79567.99,99573.35,
D9413,2022-07-12T08:45:00Z,100778.88,16.67,45.0,0.0,,0.0,0.0,0.0,4.61,,,79567.99,99615.23,
D9413,2022-07-12T09:00:00Z,100745.01,16.67,47.0,0.0,,0.0,0.0,0.0,5.23,,,79541.25,99581.71,
D9413,2022-07-12T09:30:00Z,100745.01,16.67,49.0,0.0,,0.0,0.0,0.0,5.84,,,79541.25,99581.66,
D9413,2022-07-12T09:45:00Z,100745.01,16.67,50.0,0.0,,0.0,0.0,0.0,6.13,,,79541.25,99581.64,
D9413,2022-07-12T10:00:00Z,100745.01,16.11,50.0,0.0,,0.0,0.0,0.0,5.61,,,79541.25,99623.78,
D9413,2022-07-12T10:30:00Z,100745.01,16.11,52.0,0.0,,0.0,0.0,0.0,6.18,,,79541.25,99623.73,
