"","datetime","Hpar","Spar","wspeed","Kd","Kd2"
"8097",2021-10-12 07:00:00,NA,526.386,0,NA,NA
"8098",2021-10-12 08:00:00,NA,913.248,0.1125,NA,NA
"8099",2021-10-12 09:00:00,NA,1268.4,0,NA,NA
"8100",2021-10-12 10:00:00,NA,1540.049,0.3375,NA,NA
"8101",2021-10-12 11:00:00,NA,1652.091,0.1125,NA,NA
"8102",2021-10-12 12:00:00,NA,1633.065,0,NA,NA
"8103",2021-10-12 13:00:00,NA,1486.142,0.3375,NA,NA
"8104",2021-10-12 14:00:00,NA,1215.55,0,NA,NA
"8105",2021-10-12 15:00:00,NA,845.6,0,NA,NA
"8106",2021-10-12 16:00:00,NA,374.178,0,NA,NA
"8107",2021-10-12 17:00:00,NA,56.021,0,NA,NA
"8108",2021-10-12 18:00:00,NA,2.114,0,NA,NA
"8109",2021-10-12 19:00:00,NA,0,0,NA,NA
"8110",2021-10-12 20:00:00,NA,0,0,NA,NA
"8111",2021-10-12 21:00:00,NA,0,0,NA,NA
"8112",2021-10-12 22:00:00,NA,0,0,NA,NA
"8113",2021-10-12 23:00:00,NA,0,0,NA,NA
"8114",2021-10-13 00:00:00,NA,0,0,NA,NA
"8115",2021-10-13 01:00:00,NA,0,0,NA,NA
"8116",2021-10-13 02:00:00,NA,0,0,NA,NA
"8117",2021-10-13 03:00:00,NA,0,0,NA,NA
"8118",2021-10-13 04:00:00,NA,0,0,NA,NA
"8119",2021-10-13 05:00:00,NA,1.057,0,NA,NA
"8120",2021-10-13 06:00:00,NA,73.99,0,NA,NA
"8121",2021-10-13 07:00:00,NA,355.152,0,NA,NA
"8122",2021-10-13 08:00:00,NA,555.982,0.1125,NA,NA
"8123",2021-10-13 09:00:00,NA,801.206,0,NA,NA
"8124",2021-10-13 10:00:00,NA,1297.996,0,NA,NA
"8125",2021-10-13 11:00:00,NA,1610.868,0.3375,NA,NA
"8126",2021-10-13 12:00:00,NA,1640.464,0.9,NA,NA
"8127",2021-10-13 13:00:00,NA,1438.22466666667,0.9,NA,NA
"8128",2021-10-13 14:00:00,NA,1137.332,0,NA,NA
"8129",2021-10-13 15:00:00,NA,822.346,0,NA,NA
"8130",2021-10-13 16:00:00,NA,356.209,0,NA,NA
"8131",2021-10-13 17:00:00,NA,33.1193333333333,0,NA,NA
"8132",2021-10-13 18:00:00,NA,0.704666666666667,0,NA,NA
"8133",2021-10-13 19:00:00,NA,0,0,NA,NA
"8134",2021-10-13 20:00:00,NA,0,0,NA,NA
"8135",2021-10-13 21:00:00,NA,0,0,NA,NA
"8136",2021-10-13 22:00:00,NA,0,0,NA,NA
"8137",2021-10-13 23:00:00,NA,0,0,NA,NA
"8138",2021-10-14 00:00:00,NA,0,0,NA,NA
"8139",2021-10-14 01:00:00,NA,0,0,NA,NA
"8140",2021-10-14 02:00:00,NA,0,0,NA,NA
"8141",2021-10-14 03:00:00,NA,0,0,NA,NA
"8142",2021-10-14 04:00:00,NA,0,0,NA,NA
"8143",2021-10-14 05:00:00,NA,2.81866666666667,0,NA,NA
"8144",2021-10-14 06:00:00,NA,160.664,0,NA,NA
"8145",2021-10-14 07:00:00,NA,529.204666666667,0,NA,NA
"8146",2021-10-14 08:00:00,NA,939.320666666667,0.15,NA,NA
"8147",2021-10-14 09:00:00,NA,1276.15133333333,0.3,NA,NA
"8148",2021-10-14 10:00:00,NA,1507.98666666667,0.15,NA,NA
"8149",2021-10-14 11:00:00,NA,1615.096,0,NA,NA
"8150",2021-10-14 12:00:00,NA,1585.5,0.15,NA,NA
"8151",2021-10-14 13:00:00,NA,1417.78933333333,0,NA,NA
"8152",2021-10-14 14:00:00,NA,1130.99,0,NA,NA
"8153",2021-10-14 15:00:00,NA,749.765333333333,0,NA,NA
"8154",2021-10-14 16:00:00,NA,348.81,0,NA,NA
"8155",2021-10-14 17:00:00,NA,57.078,0,NA,NA
"8156",2021-10-14 18:00:00,NA,1.40933333333333,0,NA,NA
"8157",2021-10-14 19:00:00,NA,0,0,NA,NA
"8158",2021-10-14 20:00:00,NA,0,0,NA,NA
"8159",2021-10-14 21:00:00,NA,0,0,NA,NA
"8160",2021-10-14 22:00:00,NA,0,0,NA,NA
"8161",2021-10-14 23:00:00,NA,0,0,NA,NA
"8162",2021-10-15 00:00:00,NA,0,0,NA,NA
"8163",2021-10-15 01:00:00,NA,0,0,NA,NA
"8164",2021-10-15 02:00:00,NA,0,0,NA,NA
"8165",2021-10-15 03:00:00,NA,0,0,NA,NA
"8166",2021-10-15 04:00:00,NA,0,0,NA,NA
"8167",2021-10-15 05:00:00,NA,1.40933333333333,0,NA,NA
"8168",2021-10-15 06:00:00,NA,118.384,0,NA,NA
"8169",2021-10-15 07:00:00,NA,452.396,0,NA,NA
"8170",2021-10-15 08:00:00,NA,866.74,0,NA,NA
"8171",2021-10-15 09:00:00,NA,1218.721,0,NA,NA
"8172",2021-10-15 10:00:00,NA,1470.287,0.1125,NA,NA
"8173",2021-10-15 11:00:00,NA,1599.241,0.1125,NA,NA
"8174",2021-10-15 12:00:00,NA,1593.956,0.225,NA,NA
"8175",2021-10-15 13:00:00,NA,1448.09,0,NA,NA
"8176",2021-10-15 14:00:00,NA,1175.384,0,NA,NA
"8177",2021-10-15 15:00:00,NA,846.4456,0.27,NA,NA
"8178",2021-10-15 16:00:00,NA,335.069,0,NA,NA
"8179",2021-10-15 17:00:00,NA,35.938,0,NA,NA
"8180",2021-10-15 18:00:00,NA,1.057,0.1125,NA,NA
"8181",2021-10-15 19:00:00,NA,0,0,NA,NA
"8182",2021-10-15 20:00:00,NA,0,0,NA,NA
"8183",2021-10-15 21:00:00,NA,0,0,NA,NA
"8184",2021-10-15 22:00:00,NA,0,0,NA,NA
"8185",2021-10-15 23:00:00,NA,0,0,NA,NA
"8186",2021-10-16 00:00:00,NA,0,0,NA,NA
"8187",2021-10-16 01:00:00,NA,0,0,NA,NA
"8188",2021-10-16 02:00:00,NA,0,0,NA,NA
"8189",2021-10-16 03:00:00,NA,0,0,NA,NA
"8190",2021-10-16 04:00:00,NA,0,0,NA,NA
"8191",2021-10-16 05:00:00,NA,1.057,0,NA,NA
"8192",2021-10-16 06:00:00,NA,78.9226666666667,0,NA,NA
"8193",2021-10-16 07:00:00,NA,453.453,0,NA,NA
"8194",2021-10-16 08:00:00,NA,873.082,0,NA,NA
"8195",2021-10-16 09:00:00,NA,1227.177,0.225,NA,NA
"8196",2021-10-16 10:00:00,NA,1478.743,0.3375,NA,NA
"8197",2021-10-16 11:00:00,NA,1603.469,0.1125,NA,NA
"8198",2021-10-16 12:00:00,NA,1589.728,0.1125,NA,NA
"8199",2021-10-16 13:00:00,NA,1437.52,0.1125,NA,NA
"8200",2021-10-16 14:00:00,NA,1159.529,0,NA,NA
"8201",2021-10-16 15:00:00,NA,781.123,0.1125,NA,NA
"8202",2021-10-16 16:00:00,NA,313.929,0,NA,NA
"8203",2021-10-16 17:00:00,NA,29.596,0,NA,NA
"8204",2021-10-16 18:00:00,NA,1.057,0,NA,NA
"8205",2021-10-16 19:00:00,NA,0,0,NA,NA
"8206",2021-10-16 20:00:00,NA,0,0,NA,NA
"8207",2021-10-16 21:00:00,NA,0,0,NA,NA
"8208",2021-10-16 22:00:00,NA,0,0,NA,NA
"8209",2021-10-16 23:00:00,NA,0,0,NA,NA
"8210",2021-10-17 00:00:00,NA,0,0,NA,NA
"8211",2021-10-17 01:00:00,NA,0,0,NA,NA
"8212",2021-10-17 02:00:00,NA,0,0,NA,NA
"8213",2021-10-17 03:00:00,NA,0,0,NA,NA
"8214",2021-10-17 04:00:00,NA,0,0,NA,NA
"8215",2021-10-17 05:00:00,NA,1.057,0,NA,NA
"8216",2021-10-17 06:00:00,NA,68.705,0.16171875,NA,NA
"8217",2021-10-17 07:00:00,NA,355.152,0.365625,NA,NA
"8218",2021-10-17 08:00:00,NA,598.262,0.56,NA,NA
"8219",2021-10-17 09:00:00,NA,887.88,0.895,NA,NA
"8220",2021-10-17 10:00:00,NA,1351.903,0.8975,NA,NA
"8221",2021-10-17 11:00:00,NA,1551.676,0.5625,NA,NA
"8222",2021-10-17 12:00:00,NA,1532.65,1.4525,NA,NA
"8223",2021-10-17 13:00:00,NA,1394.183,1.005,NA,NA
"8224",2021-10-17 14:00:00,NA,1099.28,0.8975,NA,NA
"8225",2021-10-17 15:00:00,NA,628.915,0.6725,NA,NA
"8226",2021-10-17 16:00:00,NA,144.456666666667,0.15,NA,NA
"8227",2021-10-17 17:00:00,NA,24.311,0.1125,NA,NA
"8228",2021-10-17 18:00:00,NA,0,0.225,NA,NA
"8229",2021-10-17 19:00:00,NA,0,0.45,NA,NA
"8230",2021-10-17 20:00:00,NA,0,0,NA,NA
"8231",2021-10-17 21:00:00,NA,0,0,NA,NA
"8232",2021-10-17 22:00:00,NA,0,0.1125,NA,NA
"8233",2021-10-17 23:00:00,NA,0,0.225,NA,NA
"8234",2021-10-18 00:00:00,NA,0,0,NA,NA
"8235",2021-10-18 01:00:00,NA,0,0,NA,NA
"8236",2021-10-18 02:00:00,NA,0,0.1125,NA,NA
"8237",2021-10-18 03:00:00,NA,0,0.225,NA,NA
"8238",2021-10-18 04:00:00,NA,0,0,NA,NA
"8239",2021-10-18 05:00:00,NA,1.057,0.1125,NA,NA
"8240",2021-10-18 06:00:00,NA,38.052,0.084375,NA,NA
"8241",2021-10-18 07:00:00,NA,292.789,0,NA,NA
"8242",2021-10-18 08:00:00,NA,655.34,0.1125,NA,NA
"8243",2021-10-18 09:00:00,NA,959.051333333333,0,NA,NA
"8244",2021-10-18 10:00:00,NA,1233.519,0.225,NA,NA
"8245",2021-10-18 11:00:00,NA,1083.425,0.225,NA,NA
"8246",2021-10-18 12:00:00,NA,1042.202,0,NA,NA
"8247",2021-10-18 13:00:00,NA,1018.948,0,NA,NA
"8248",2021-10-18 14:00:00,NA,648.998,0,NA,NA
"8249",2021-10-18 15:00:00,NA,348.81,0,NA,NA
"8250",2021-10-18 16:00:00,NA,152.208,0,NA,NA
"8251",2021-10-18 17:00:00,NA,29.596,0,NA,NA
"8252",2021-10-18 18:00:00,NA,0,0,NA,NA
"8253",2021-10-18 19:00:00,NA,0,0,NA,NA
"8254",2021-10-18 20:00:00,NA,0,0,NA,NA
"8255",2021-10-18 21:00:00,NA,0,0,NA,NA
"8256",2021-10-18 22:00:00,NA,0,0,NA,NA
"8257",2021-10-18 23:00:00,NA,0,0,NA,NA
"8258",2021-10-19 00:00:00,NA,0,0,NA,NA
"8259",2021-10-19 01:00:00,NA,0,0,NA,NA
"8260",2021-10-19 02:00:00,NA,0,0,NA,NA
"8261",2021-10-19 03:00:00,NA,0,0,NA,NA
"8262",2021-10-19 04:00:00,NA,0,0,NA,NA
"8263",2021-10-19 05:00:00,NA,1.057,0,NA,NA
"8264",2021-10-19 06:00:00,NA,121.555,0,NA,NA
"8265",2021-10-19 07:00:00,NA,432.313,0,NA,NA
"8266",2021-10-19 08:00:00,NA,827.631,0,NA,NA
"8267",2021-10-19 09:00:00,NA,1348.732,0,NA,NA
"8268",2021-10-19 10:00:00,NA,1453.02266666667,0,NA,NA
"8269",2021-10-19 11:00:00,NA,1427.65466666667,0,NA,NA
"8270",2021-10-19 12:00:00,NA,1328.29666666667,0,NA,NA
"8271",2021-10-19 13:00:00,NA,1247.26,0,NA,NA
"8272",2021-10-19 14:00:00,NA,892.108,0,NA,NA
"8273",2021-10-19 15:00:00,NA,473.536,0,NA,NA
"8274",2021-10-19 16:00:00,NA,155.026666666667,0,NA,NA
"8275",2021-10-19 17:00:00,NA,19.7306666666667,0.15,NA,NA
"8276",2021-10-19 18:00:00,NA,0,0,NA,NA
"8277",2021-10-19 19:00:00,NA,0,0,NA,NA
"8278",2021-10-19 20:00:00,NA,0,0,NA,NA
"8279",2021-10-19 21:00:00,NA,0,0,NA,NA
"8280",2021-10-19 22:00:00,NA,0,0.15,NA,NA
"8281",2021-10-19 23:00:00,NA,0,0.45,NA,NA
"8282",2021-10-20 00:00:00,NA,0,0.746666666666667,NA,NA
"8283",2021-10-20 01:00:00,NA,0,0.746666666666667,NA,NA
"8284",2021-10-20 02:00:00,NA,0,0.3,NA,NA
"8285",2021-10-20 03:00:00,NA,0,0.746666666666667,NA,NA
"8286",2021-10-20 04:00:00,NA,0,0.3,NA,NA
"8287",2021-10-20 05:00:00,NA,1.40933333333333,0.6,NA,NA
"8288",2021-10-20 06:00:00,NA,30.3006666666667,0.45,NA,NA
"8289",2021-10-20 07:00:00,NA,264.25,0.993888888888889,NA,NA
"8290",2021-10-20 08:00:00,NA,706.780666666667,0.895,NA,NA
"8291",2021-10-20 09:00:00,NA,1030.92733333333,0.3,NA,NA
"8292",2021-10-20 10:00:00,NA,1291.654,0.3,NA,NA
"8293",2021-10-20 11:00:00,NA,1457.25066666667,0.3,NA,NA
"8294",2021-10-20 12:00:00,NA,1198.638,0.6,NA,NA
"8295",2021-10-20 13:00:00,NA,773.019333333333,0.15,NA,NA
"8296",2021-10-20 14:00:00,NA,549.64,0.15,NA,NA
"8297",2021-10-20 15:00:00,NA,339.649333333333,0.15,NA,NA
"8298",2021-10-20 16:00:00,NA,126.135333333333,0.15,NA,NA
"8299",2021-10-20 17:00:00,NA,20.4353333333333,0,NA,NA
"8300",2021-10-20 18:00:00,NA,0,0,NA,NA
"8301",2021-10-20 19:00:00,NA,0,0,NA,NA
"8302",2021-10-20 20:00:00,NA,0,0,NA,NA
"8303",2021-10-20 21:00:00,NA,0,0,NA,NA
"8304",2021-10-20 22:00:00,NA,0,0,NA,NA
"8305",2021-10-20 23:00:00,NA,0,0,NA,NA
"8306",2021-10-21 00:00:00,NA,0,0,NA,NA
"8307",2021-10-21 01:00:00,NA,0,0,NA,NA
"8308",2021-10-21 02:00:00,NA,0,0,NA,NA
"8309",2021-10-21 03:00:00,NA,0,0,NA,NA
"8310",2021-10-21 04:00:00,NA,0,0,NA,NA
"8311",2021-10-21 05:00:00,NA,0,0,NA,NA
"8312",2021-10-21 06:00:00,NA,42.28,0,NA,NA
"8313",2021-10-21 07:00:00,NA,140.933333333333,0,NA,NA
"8314",2021-10-21 08:00:00,NA,253.68,0,NA,NA
"8315",2021-10-21 09:00:00,NA,273.763,0,NA,NA
"8316",2021-10-21 10:00:00,NA,282.219,0,NA,NA
"8317",2021-10-21 11:00:00,NA,447.111,0,NA,NA
"8318",2021-10-21 12:00:00,NA,494.676,0,NA,NA
"8319",2021-10-21 13:00:00,NA,491.505,0,NA,NA
"8320",2021-10-21 14:00:00,NA,421.743,0.225,NA,NA
"8321",2021-10-21 15:00:00,NA,206.115,0,NA,NA
"8322",2021-10-21 16:00:00,NA,66.591,0,NA,NA
"8323",2021-10-21 17:00:00,NA,10.57,0,NA,NA
"8324",2021-10-21 18:00:00,NA,0,0,NA,NA
"8325",2021-10-21 19:00:00,NA,0,0,NA,NA
"8326",2021-10-21 20:00:00,NA,0,0,NA,NA
"8327",2021-10-21 21:00:00,NA,0,0.1125,NA,NA
"8328",2021-10-21 22:00:00,NA,0,0,NA,NA
"8329",2021-10-21 23:00:00,NA,0,0,NA,NA
"8330",2021-10-22 00:00:00,NA,0,0,NA,NA
"8331",2021-10-22 01:00:00,NA,0,0,NA,NA
"8332",2021-10-22 02:00:00,NA,0,0.3375,NA,NA
"8333",2021-10-22 03:00:00,NA,0,0.1125,NA,NA
"8334",2021-10-22 04:00:00,NA,0,0.225,NA,NA
"8335",2021-10-22 05:00:00,NA,0,0.3375,NA,NA
"8336",2021-10-22 06:00:00,NA,10.57,0,NA,NA
"8337",2021-10-22 07:00:00,NA,45.451,0,NA,NA
"8338",2021-10-22 08:00:00,NA,51.793,0.277734375,NA,NA
"8339",2021-10-22 09:00:00,NA,60.249,0.42890625,NA,NA
"8340",2021-10-22 10:00:00,NA,332.955,0.365625,NA,NA
"8341",2021-10-22 11:00:00,NA,534.842,0.1125,NA,NA
"8342",2021-10-22 12:00:00,NA,525.329,0.1125,NA,NA
"8343",2021-10-22 13:00:00,NA,499.961,0,NA,NA
"8344",2021-10-22 14:00:00,NA,340.354,0,NA,NA
"8345",2021-10-22 15:00:00,NA,181.804,0.1125,NA,NA
"8346",2021-10-22 16:00:00,NA,76.104,0.1125,NA,NA
"8347",2021-10-22 17:00:00,NA,14.798,0,NA,NA
"8348",2021-10-22 18:00:00,NA,0,0,NA,NA
"8349",2021-10-22 19:00:00,NA,0,0,NA,NA
"8350",2021-10-22 20:00:00,NA,0,0,NA,NA
"8351",2021-10-22 21:00:00,NA,0,0,NA,NA
"8352",2021-10-22 22:00:00,NA,0,0,NA,NA
"8353",2021-10-22 23:00:00,NA,0,0,NA,NA
"8354",2021-10-23 00:00:00,NA,0,0,NA,NA
"8355",2021-10-23 01:00:00,NA,0,0,NA,NA
"8356",2021-10-23 02:00:00,NA,0,0,NA,NA
"8357",2021-10-23 03:00:00,NA,0,0.1125,NA,NA
"8358",2021-10-23 04:00:00,NA,0,0.084375,NA,NA
"8359",2021-10-23 05:00:00,NA,0,0.02109375,NA,NA
"8360",2021-10-23 06:00:00,NA,48.622,0,NA,NA
"8361",2021-10-23 07:00:00,NA,238.882,0,NA,NA
"8362",2021-10-23 08:00:00,NA,558.096,0,NA,NA
"8363",2021-10-23 09:00:00,NA,779.009,0,NA,NA
"8364",2021-10-23 10:00:00,NA,749.413,0,NA,NA
"8365",2021-10-23 11:00:00,NA,707.133,0,NA,NA
"8366",2021-10-23 12:00:00,NA,665.91,0,NA,NA
"8367",2021-10-23 13:00:00,NA,503.132,0.1125,NA,NA
"8368",2021-10-23 14:00:00,NA,339.297,0.1125,NA,NA
"8369",2021-10-23 15:00:00,NA,178.633,0,NA,NA
"8370",2021-10-23 16:00:00,NA,67.2252,0,NA,NA
"8371",2021-10-23 17:00:00,NA,15.855,0,NA,NA
"8372",2021-10-23 18:00:00,NA,0,0,NA,NA
"8373",2021-10-23 19:00:00,NA,0,0,NA,NA
"8374",2021-10-23 20:00:00,NA,0,0,NA,NA
"8375",2021-10-23 21:00:00,NA,0,0,NA,NA
"8376",2021-10-23 22:00:00,NA,0,0,NA,NA
"8377",2021-10-23 23:00:00,NA,0,0,NA,NA
"8378",2021-10-24 00:00:00,NA,0,0,NA,NA
"8379",2021-10-24 01:00:00,NA,0,0,NA,NA
"8380",2021-10-24 02:00:00,NA,0,0,NA,NA
"8381",2021-10-24 03:00:00,NA,0,0,NA,NA
"8382",2021-10-24 04:00:00,NA,0,0.1125,NA,NA
"8383",2021-10-24 05:00:00,NA,0,0,NA,NA
"8384",2021-10-24 06:00:00,NA,2.114,0,NA,NA
"8385",2021-10-24 07:00:00,NA,12.684,0,NA,NA
"8386",2021-10-24 08:00:00,NA,34.881,0,NA,NA
"8387",2021-10-24 09:00:00,NA,54.964,0,NA,NA
"8388",2021-10-24 10:00:00,NA,60.249,0.448681640625,NA,NA
"8389",2021-10-24 11:00:00,NA,76.104,0.4447265625,NA,NA
"8390",2021-10-24 12:00:00,NA,77.161,0.42890625,NA,NA
"8391",2021-10-24 13:00:00,NA,56.021,0.365625,NA,NA
"8392",2021-10-24 14:00:00,NA,36.995,0.56,NA,NA
"8393",2021-10-24 15:00:00,NA,14.798,0,NA,NA
"8394",2021-10-24 16:00:00,NA,2.114,0,NA,NA
"8395",2021-10-24 17:00:00,NA,1.057,0,NA,NA
"8396",2021-10-24 18:00:00,NA,0,0,NA,NA
"8397",2021-10-24 19:00:00,NA,0,0,NA,NA
"8398",2021-10-24 20:00:00,NA,0,0,NA,NA
"8399",2021-10-24 21:00:00,NA,0,0,NA,NA
"8400",2021-10-24 22:00:00,NA,0,0,NA,NA
"8401",2021-10-24 23:00:00,NA,0,0,NA,NA
"8402",2021-10-25 00:00:00,NA,0,0,NA,NA
"8403",2021-10-25 01:00:00,NA,0,0,NA,NA
"8404",2021-10-25 02:00:00,NA,0,0,NA,NA
"8405",2021-10-25 05:00:00,NA,0,0,NA,NA
"8406",2021-10-25 06:00:00,NA,0,0,NA,NA
"8407",2021-10-25 07:00:00,NA,2.81866666666667,0,NA,NA
"8408",2021-10-25 08:00:00,NA,12.684,0,NA,NA
"8409",2021-10-25 09:00:00,NA,25.368,0,NA,NA
"8410",2021-10-25 10:00:00,NA,73.2853333333333,0,NA,NA
"8411",2021-10-25 11:00:00,NA,491.152666666667,0,NA,NA
"8412",2021-10-25 12:00:00,NA,792.045333333333,0,NA,NA
"8413",2021-10-25 13:00:00,NA,665.91,0,NA,NA
"8414",2021-10-25 14:00:00,NA,479.878,1.19333333333333,NA,NA
"8415",2021-10-25 15:00:00,NA,225.493333333333,0.15,NA,NA
"8416",2021-10-25 16:00:00,NA,56.3733333333333,0.15,NA,NA
"8417",2021-10-25 17:00:00,NA,7.75133333333333,0,NA,NA
"8418",2021-10-25 18:00:00,NA,0,0,NA,NA
"8419",2021-10-25 19:00:00,NA,0,0,NA,NA
"8420",2021-10-25 20:00:00,NA,0,0,NA,NA
"8421",2021-10-25 21:00:00,NA,0,0,NA,NA
"8422",2021-10-25 22:00:00,NA,0,0,NA,NA
"8423",2021-10-25 23:00:00,NA,0,0,NA,NA
"8424",2021-10-26 00:00:00,NA,0,0,NA,NA
"8425",2021-10-26 01:00:00,NA,0,0,NA,NA
"8426",2021-10-26 02:00:00,NA,0,0,NA,NA
"8427",2021-10-26 03:00:00,NA,0,0,NA,NA
"8428",2021-10-26 04:00:00,NA,0,0,NA,NA
"8429",2021-10-26 05:00:00,NA,0,0,NA,NA
"8430",2021-10-26 06:00:00,NA,70.819,0,NA,NA
"8431",2021-10-26 07:00:00,NA,393.908666666667,0,NA,NA
"8432",2021-10-26 08:00:00,NA,730.387,0,NA,NA
"8433",2021-10-26 09:00:00,NA,1089.767,0.1125,NA,NA
"8434",2021-10-26 10:00:00,NA,1099.28,0,NA,NA
"8435",2021-10-26 11:00:00,NA,805.434,0,NA,NA
"8436",2021-10-26 12:00:00,NA,819.175,0,NA,NA
"8437",2021-10-26 13:00:00,NA,1116.192,0,NA,NA
"8438",2021-10-26 14:00:00,NA,857.227,0.1125,NA,NA
"8439",2021-10-26 15:00:00,NA,340.354,0,NA,NA
"8440",2021-10-26 16:00:00,NA,140.581,0,NA,NA
"8441",2021-10-26 17:00:00,NA,34.881,0,NA,NA
"8442",2021-10-26 18:00:00,NA,0,0,NA,NA
"8443",2021-10-26 19:00:00,NA,0,0,NA,NA
"8444",2021-10-26 20:00:00,NA,0,0,NA,NA
"8445",2021-10-26 21:00:00,NA,0,0,NA,NA
"8446",2021-10-26 22:00:00,NA,0,0,NA,NA
"8447",2021-10-26 23:00:00,NA,0,0,NA,NA
"8448",2021-10-27 00:00:00,NA,0,0,NA,NA
"8449",2021-10-27 01:00:00,NA,0,0,NA,NA
"8450",2021-10-27 02:00:00,NA,0,0,NA,NA
"8451",2021-10-27 03:00:00,NA,0,0,NA,NA
"8452",2021-10-27 04:00:00,NA,0,0,NA,NA
"8453",2021-10-27 05:00:00,NA,0,0,NA,NA
"8454",2021-10-27 06:00:00,NA,81.389,0,NA,NA
"8455",2021-10-27 07:00:00,NA,221.97,0,NA,NA
"8456",2021-10-27 08:00:00,NA,553.868,0,NA,NA
"8457",2021-10-27 09:00:00,NA,961.87,0,NA,NA
"8458",2021-10-27 10:00:00,NA,1263.115,0,NA,NA
"8459",2021-10-27 11:00:00,NA,1470.287,0,NA,NA
"8460",2021-10-27 12:00:00,NA,1457.603,0,NA,NA
"8461",2021-10-27 13:00:00,NA,1297.996,0,NA,NA
"8462",2021-10-27 14:00:00,NA,1030.575,0,NA,NA
"8463",2021-10-27 15:00:00,NA,548.583,0.1125,NA,NA
"8464",2021-10-27 16:00:00,NA,158.55,0,NA,NA
"8465",2021-10-27 17:00:00,NA,9.513,0,NA,NA
"8466",2021-10-27 18:00:00,NA,0,0,NA,NA
"8467",2021-10-27 19:00:00,NA,0,0,NA,NA
"8468",2021-10-27 20:00:00,NA,0,0,NA,NA
"8469",2021-10-27 21:00:00,NA,0,0,NA,NA
"8470",2021-10-27 22:00:00,NA,0,0,NA,NA
"8471",2021-10-27 23:00:00,NA,0,0,NA,NA
"8472",2021-10-28 00:00:00,NA,0,0,NA,NA
"8473",2021-10-28 01:00:00,NA,0,0,NA,NA
"8474",2021-10-28 02:00:00,NA,0,0,NA,NA
"8475",2021-10-28 03:00:00,NA,0,0,NA,NA
"8476",2021-10-28 04:00:00,NA,0,0,NA,NA
"8477",2021-10-28 05:00:00,NA,0,0,NA,NA
"8478",2021-10-28 06:00:00,NA,69.762,0,NA,NA
"8479",2021-10-28 07:00:00,NA,289.618,0,NA,NA
"8480",2021-10-28 08:00:00,NA,776.895,0,NA,NA
"8481",2021-10-28 09:00:00,NA,1117.249,0,NA,NA
"8482",2021-10-28 10:00:00,NA,1365.644,0,NA,NA
"8483",2021-10-28 11:00:00,NA,1489.313,0,NA,NA
"8484",2021-10-28 12:00:00,NA,1475.572,0,NA,NA
"8485",2021-10-28 13:00:00,NA,1323.364,0,NA,NA
"8486",2021-10-28 14:00:00,NA,1046.43,0,NA,NA
"8487",2021-10-28 15:00:00,NA,555.982,0,NA,NA
"8488",2021-10-28 16:00:00,NA,125.783,0,NA,NA
"8489",2021-10-28 17:00:00,NA,9.513,0,NA,NA
"8490",2021-10-28 18:00:00,NA,0,0,NA,NA
"8491",2021-10-28 19:00:00,NA,0,0,NA,NA
"8492",2021-10-28 20:00:00,NA,0,0,NA,NA
"8493",2021-10-28 21:00:00,NA,0,0,NA,NA
"8494",2021-10-28 22:00:00,NA,0,0,NA,NA
"8495",2021-10-28 23:00:00,NA,0,0,NA,NA
"8496",2021-10-29 00:00:00,NA,0,0,NA,NA
"8497",2021-10-29 01:00:00,NA,0,0,NA,NA
"8498",2021-10-29 02:00:00,NA,0,0,NA,NA
"8499",2021-10-29 03:00:00,NA,0,0,NA,NA
"8500",2021-10-29 04:00:00,NA,0,0,NA,NA
"8501",2021-10-29 05:00:00,NA,0,0,NA,NA
"8502",2021-10-29 06:00:00,NA,69.762,0,NA,NA
"8503",2021-10-29 07:00:00,NA,271.649,0,NA,NA
"8504",2021-10-29 08:00:00,NA,515.816,0,NA,NA
"8505",2021-10-29 09:00:00,NA,925.932,0,NA,NA
"8506",2021-10-29 10:00:00,NA,1324.421,0,NA,NA
"8507",2021-10-29 11:00:00,NA,1453.375,0,NA,NA
"8508",2021-10-29 12:00:00,NA,1453.375,0,NA,NA
"8509",2021-10-29 13:00:00,NA,1303.281,0,NA,NA
"8510",2021-10-29 14:00:00,NA,1016.834,0,NA,NA
"8511",2021-10-29 15:00:00,NA,531.671,0,NA,NA
"8512",2021-10-29 16:00:00,NA,114.156,0.225,NA,NA
"8513",2021-10-29 17:00:00,NA,8.456,0.5625,NA,NA
"8514",2021-10-29 18:00:00,NA,0,0.225,NA,NA
"8515",2021-10-29 19:00:00,NA,0,0,NA,NA
"8516",2021-10-29 20:00:00,NA,0,0,NA,NA
"8517",2021-10-29 21:00:00,NA,0,0,NA,NA
"8518",2021-10-29 22:00:00,NA,0,0,NA,NA
"8519",2021-10-29 23:00:00,NA,0,0,NA,NA
"8520",2021-10-30 00:00:00,NA,0,0,NA,NA
"8521",2021-10-30 01:00:00,NA,0,0,NA,NA
"8522",2021-10-30 02:00:00,NA,0,0,NA,NA
"8523",2021-10-30 03:00:00,NA,0,0,NA,NA
"8524",2021-10-30 04:00:00,NA,0,0,NA,NA
"8525",2021-10-30 05:00:00,NA,0,0,NA,NA
"8526",2021-10-30 06:00:00,NA,33.824,0,NA,NA
"8527",2021-10-30 07:00:00,NA,287.504,0,NA,NA
"8528",2021-10-30 08:00:00,NA,730.387,0.1125,NA,NA
"8529",2021-10-30 09:00:00,NA,1095.052,0.225,NA,NA
"8530",2021-10-30 10:00:00,NA,1337.105,0.45,NA,NA
